flight_id,flight_number,aircraft_type,origin_airport,origin_city,origin_lat,origin_lon,destination_airport,destination_city,destination_lat,destination_lon,flight_date,seats_total,seats_sold,fare_avg,ingreso_vuelo,delay_minutes,delay_cause,status,is_cancelled
F719419,AC4691,Airbus A321,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,2023-09-16,220,126,56.59,7130.34,8,Sin retraso,Desviado,True
F719420,AC5475,Airbus A320,MAD,Madrid,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,2024-01-02,180,155,136.23,21115.65,4,Sin retraso,Completado,False
F719421,AC9488,,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,2024-03-15,220,163,77.26,12593.38,2,Sin retraso,Completado,False
F719422,AC9858,Airbus A321,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,29/10/2023,220,210,72.70,15267.00,5,Sin retraso,Completado,False
F719423,AC1936,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LGW,Londres,51.1537,-0.1821,2024-02-29,180,124,178.13,22088.12,15,Tecnica,Completado,False
F719424,AC7065,,MAD,Madrid,40.4983,-3.5676,BER,Berlin,52.3667,13.5033,2023-09-28,220,122,162.66,19844.52,3,Sin retraso,Completado,False
F719425,AC2090,Airbus A321,BCN,Barcelona,41.2974,2.0833,AGP,Malaga,36.6749,-4.4991,2023-07-30,220,190,42.87,8145.30,9,Sin retraso,Completado,False
F719426,AC4712,Airbus A320,MAD,Madrid,40.4983,-3.5676,LGW,Londres,51.1537,-0.1821,8-4-25,180,134,164.21,22004.14,5,Sin retraso,Completado,False
F719427,AC7964,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MUC,Munich,48.3538,11.7861,2023-08-11,220,126,139.15,17532.90,17,Tecnica,Completado,False
F719428,AC1170,Airbus A320,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,2023-08-28,180,162,173.35,28082.70,6,Sin retraso,Completado,False
F719429,AC5409,Airbus A321,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2023-07-30,220,213,70.20,14952.60,1,Sin retraso,Completado,False
F719430,AC5111,Airbus A321,MAD,Madrid,40.4983,-3.5676,SVQ,Sevilla,37.4180,-5.8931,2025-03-01,220,124,147.71,18316.04,11,Sin retraso,Cancelado,True
F719431,AC2073,Airbus A320,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,2023-11-02,180,99,60.93,6032.07,47,Tecnica,Completado,False
F719432,AC2506,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BER,Berlin,52.3667,13.5033,2023-09-23,180,145,76.41,11079.45,17,Meteorologia,Completado,False
F719433,AC7066,Airbus A320,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,26/01/2024,180,140,165.65,23191.00,31,Operativa,Completado,False
F719434,AC4911,Airbus A320,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,19/07/2023,180,125,140.02,17502.50,4,Sin retraso,Completado,False
F719435,AC7637,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LGW,londres,51.1537,-0.1821,2025-05-22,180,164,138.50,22714.00,2,Sin retraso,Completado,False
F719436,AC2826,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2023-06-27,180,155,70.69,10956.95,4,Sin retraso,Completado,False
F719437,AC1946,Airbus A321,BCN,Barcelona,41.2974,2.0833,FCO,Roma,41.8003,12.2389,2024-07-13,220,144,166.63,23994.72,7,Sin retraso,Completado,False
F719438,AC4825,Airbus A320,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,2024-12-31,180,110,149.69,16465.90,19,Trafico Aereo,Completado,False
F719439,AC9294,Airbus A321,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,24/07/2025,220,165,93.53,15432.45,2,Sin retraso,Completado,False
F719440,AC8612,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,06/08/2025,180,135,99.37,13414.95,5,Sin retraso,Completado,False
F719441,AC2468,Airbus A321,LIS,Lisboa,38.7813,-9.1359,FCO,Roma,41.8003,12.2389,2023-07-27,220,135,161.15,21755.25,12,Sin retraso,Completado,False
F719442,AC7679,Airbus A321,BCN,Barcelona,41.2974,2.0833,BER,Berlin,52.3667,13.5033,6-12-24,220,145,146.51,21243.95,0,Sin retraso,Cancelado,True
F719443,AC8373,Airbus A321,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,28/06/2023,220,149,48.52,7229.48,7,Sin retraso,Completado,False
F719444,AC9295,Airbus A321,MAD,Madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,12-5-23,220,126,85.67,10794.42,6,Sin retraso,Completado,False
F719445,AC1390,Airbus A321,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,14/02/2024,220,147,74.58,10963.26,26,Operativa,Completado,False
F719446,AC1928,Airbus A320,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,2023-12-04,180,109,126.87,13828.83,1,Sin retraso,Cancelado,True
F719447,AC1175,Airbus A321,BCN,Barcelona,41.2974,2.0833,MUC,Munich,48.3538,11.7861,14/10/2024,220,173,171.42,29655.66,66,Tecnica,Completado,False
F719448,AC4815,Airbus A320,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,2023-07-25,180,143,81.67,11678.81,2,Sin retraso,Completado,False
F719449,AC6862,Airbus A320,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2023-09-28,180,132,165.55,21852.60,3,Sin retraso,Completado,False
F719450,AC9799,Airbus A321,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,2024-08-26,220,190,134.18,25494.20,3,Sin retraso,Completado,False
F719451,AC9289,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2024-07-28,220,188,154.89,29119.32,16,Meteorologia,Completado,False
F719452,AC7559,Airbus A321,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,28/07/2024,220,143,62.45,8930.35,76,Operativa,Completado,False
F719453,AC3663,Airbus A321,LIS,Lisboa,38.7813,-9.1359,LGW,Londres,51.1537,-0.1821,17/01/2025,220,210,145.20,30492.00,14,Sin retraso,Desviado,False
F719454,AC2969,Airbus A321,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,14/09/2024,220,171,133.48,22825.08,6,Sin retraso,Completado,False
F719455,AC3438,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,28/02/2025,220,125,115.73,14466.25,3,Sin retraso,Cancelado,False
F719456,AC5063,Airbus A321,BCN,BARCELONA,41.2974,2.0833,AGP,Malaga,36.6749,-4.4991,11/10/2023,220,191,84.35,16110.85,135,Meteorologia,Completado,False
F719457,AC9613,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,25/03/2023,220,164,168.96,27709.44,4,Sin retraso,Completado,False
F719458,AC7131,Airbus A320,LIS,Lisboa,38.7813,-9.1359,FCO,Roma,41.8003,12.2389,2023-05-10,180,163,141.84,23119.92,11,Sin retraso,Completado,False
F719459,AC4852,Airbus A320,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,2023-05-29,180,154,152.90,23546.60,2,Sin retraso,Completado,False
F719460,AC9348,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,06/04/2024,180,151,167.49,25290.99,7,Sin retraso,Cancelado,True
F719461,AC8728,Airbus A321,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,9-15-24,220,162,57.48,9311.76,76,tecnica,Completado,False
F719462,AC5999,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2025-08-10,180,148,71.24,10543.52,207,Tecnica,Completado,False
F719463,AC3522,Airbus A320,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,2025-05-26,180,112,52.73,5905.76,1,Sin retraso,Completado,False
F719464,AC9993,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MUC,Munich,48.3538,11.7861,23/01/2023,220,144,153.42,22092.48,0,Sin retraso,Completado,False
F719465,AC4079,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2025-06-25,180,164,41.13,6745.32,143,Meteorologia,Completado,False
F719466,AC5167,Airbus A321,MAD,MADRID,40.4983,-3.5676,ORY,PARIS,48.7233,2.3794,2025-01-16,220,193,124.27,23984.11,9,Sin retraso,Completado,False
F719467,AC2393,Airbus A320,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2025-03-01,180,165,95.52,15760.80,47,Meteorologia,Completado,False
F719468,AC7743,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,31/05/2025,180,159,166.50,15098.82,21,Trafico Aereo,Completado,False
F719469,AC7998,Airbus A320,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,2025-06-23,180,109,164.19,17896.71,6,Sin retraso,Completado,False
F719470,AC1770,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2025-07-15,180,111,38.73,4299.03,100,Meteorologia,Completado,False
F719471,AC9252,Airbus A320,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,6-6-25,180,112,127.51,14281.12,22,Operativa,Completado,False
F719472,AC5691,Airbus A321,MAD,Madrid,40.4983,-3.5676,LGW,Londres,51.1537,-0.1821,2023-07-11,220,122,151.29,18457.38,7,Sin retraso,Completado,False
F719473,AC3289,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,06/07/2024,180,153,59.44,9094.32,15,Meteorologia,Completado,False
F719474,AC5654,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2024-01-28,220,126,138.53,17454.78,9,Sin retraso,Completado,False
F719475,AC1992,Airbus A321,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,12-14-23,220,180,67.50,12150.00,16,Tecnica,Completado,False
F719476,AC6048,Airbus A321,MAD,Madrid,40.4983,-3.5676,SVQ,Sevilla,37.4180,-5.8931,14/08/2024,220,133,108.78,14467.74,226,Operativa,Completado,False
F719477,AC2323,Airbus A321,BCN,Barcelona,41.2974,2.0833,MUC,Munich,48.3538,11.7861,2023-05-05,220,131,149.62,19600.22,2,Sin retraso,Completado,False
F719478,AC7521,Airbus A321,LIS,lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,2024-06-13,220,168,100.53,16889.04,18,Operativa,Completado,False
F719479,AC5190,Airbus A321,MAD,madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,10/02/2025,220,141,136.77,19284.57,9,Sin retraso,Completado,False
F719480,AC8601,Airbus A320,BCN,Barcelona,41.2974,2.0833,AGP,Malaga,36.6749,-4.4991,16/05/2023,180,172,117.32,20179.04,27,Operativa,Desviado,False
F719481,AC3758,Airbus A321,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,2025-08-14,220,155,40.42,6265.10,36,Meteorologia,Completado,False
F719482,AC3256,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,6-20-25,180,121,108.19,13090.99,3,Sin retraso,Completado,False
F719483,AC7032,Airbus A321,MAD,Madrid,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,12/08/2025,220,191,75.43,14407.13,9,Sin retraso,Completado,False
F719484,AC5237,Airbus A320,LIS,Lisbon,38.7813,-9.1359,AGP,Malaga,36.6749,-4.4991,2025-07-17,180,154,158.37,24388.98,13,Sin retraso,Completado,False
F719485,AC2075,,MAD,Madrid,40.4983,-3.5676,LIS,Lisboa,38.7813,-9.1359,2024-07-04,220,167,61.20,10220.40,8,Sin retraso,Completado,False
F719486,AC7138,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,05/03/2024,180,137,171.39,23480.43,12,Sin retraso,Completado,False
F719487,AC4765,Airbus A320,MAD,Madrid,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,2024-02-13,180,121,130.72,15817.12,1,Sin retraso,Completado,False
F719488,AC8743,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2024-10-11,180,162,72.29,11710.98,4,Sin retraso,Desviado,False
F719489,AC6242,Airbus A320,BCN,Barcelona,41.2974,2.0833,FCO,Roma,41.8003,12.2389,2023-10-10,180,128,68.29,8741.12,147,Operativa,Completado,False
F719490,AC5149,,BCN,Barcelona,41.2974,2.0833,AGP,Malaga,36.6749,-4.4991,2023-08-12,220,130,116.22,15108.60,0,Sin retraso,Completado,False
F719491,AC7974,Airbus A321,MAD,Madrid,40.4983,-3.5676,LIS,Lisboa,38.7813,-9.1359,2025-01-18,220,161,177.64,28600.04,9,Sin retraso,Completado,False
F719492,AC6846,Airbus A320,BCN,barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,2024-11-02,180,146,124.68,18203.28,3,Sin retraso,Completado,False
F719493,AC4980,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2023-04-24,180,134,59.95,8033.30,37,Tecnica,Completado,False
F719494,AC9370,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,08/10/2023,180,157,154.65,24280.05,1,Sin retraso,Completado,False
F719495,AC2519,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,2024-05-02,180,108,59.40,6415.20,3,Sin retraso,Completado,False
F719496,AC3515,Airbus A321,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,2023-04-15,220,194,157.94,30640.36,16,Operativa,Completado,False
F719497,AC6538,Airbus A321,LIS,Lisboa,38.7813,-9.1359,FCO,Roma,41.8003,12.2389,2025-04-15,220,198,159.69,31618.62,19,Tecnica,Completado,False
F719498,AC5778,Airbus A321,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,28/08/2024,220,146,131.28,19166.88,5,Sin retraso,Completado,False
F719499,AC3443,Airbus A321,LIS,Lisboa,38.7813,-9.1359,BER,Berlin,52.3667,13.5033,22/03/2023,220,176,145.80,25660.80,10,Sin retraso,Completado,False
F719500,AC1012,Airbus A320,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,25/03/2025,180,174,71.52,12444.48,8,Sin retraso,Completado,False
F719501,AC9528,Airbus A320,MAD,MADRID,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2024-08-23,180,162,116.17,18819.54,62,Tecnica,Completado,False
F719502,AC6228,Airbus A320,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,2025-03-12,180,135,135.28,18262.80,26,TECNICA,Completado,False
F719503,AC4691,Airbus A320,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,2023-11-09,180,121,152.87,18497.27,24,TECNICA,Completado,False
F719504,AC4167,Airbus A320,BCN,Barcelona,41.2974,2.0833,BER,Berlin,52.3667,13.5033,2023-03-15,180,140,158.81,22233.40,18,Meteorologia,Cancelado,True
F719505,AC8688,Airbus A321,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2023-05-05,220,145,125.58,18209.10,15,Operativa,Completado,False
F719506,AC8529,Airbus A321,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,18/03/2023,220,186,91.83,17080.38,6,Sin retraso,Cancelado,True
F719507,AC5998,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,2025-09-28,220,190,81.03,15395.70,0,Sin retraso,Completado,False
F719508,AC1019,Airbus A321,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,8-22-23,220,171,114.19,19526.49,3,Sin retraso,Completado,False
F719509,AC5622,Airbus A320,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,2025-06-21,180,106,54.07,5731.42,84,Trafico Aereo,Completado,False
F719510,AC9966,Airbus A320,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,8-4-23,180,155,64.13,9940.15,22,Operativa,Completado,False
F719511,AC8446,Airbus A320,LIS,Lisboa,38.7813,-9.1359,AGP,Malaga,36.6749,-4.4991,31/10/2023,180,-13,94.06,-1222.78,28,Trafico Aereo,Completado,False
F719512,AC2625,Airbus A321,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,2023-06-15,220,206,64.54,13295.24,27,Meteorologia,Completado,False
F719513,AC2690,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,2024-01-22,220,210,132.98,27925.80,10,Sin retraso,Completado,False
F719514,AC6307,Airbus A321,BCN,Barcelona,41.2974,2.0833,FCO,Roma,41.8003,12.2389,2025-08-25,220,198,90.42,17903.16,1,Sin retraso,Completado,False
F719515,AC2211,Airbus A320,MAD,Madrid,40.4983,-3.5676,BCN,Barcelona,41.2974,2.0833,2025-01-19,180,151,156.34,23607.34,6,Sin retraso,Completado,False
F719516,AC8037,Airbus A320,LIS,Lisboa,38.7813,-9.1359,OPO,Oporto,41.2481,-8.6814,2024-09-16,180,152,59.47,9039.44,9,Sin retraso,Completado,False
F719517,AC4420,Airbus A321,BCN,Barcelona,41.2974,2.0833,NCE,Niza,43.6584,7.2159,27/03/2023,220,200,86.04,17208.00,25,Trafico Aereo,Completado,False
F719518,AC9880,Airbus A321,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,25/04/2025,220,175,153.13,26797.75,104,TRAFICO AEREO,Completado,False
F719519,AC7941,Airbus A321,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,12/04/2024,220,143,62.75,8973.25,89,Operativa,Completado,False
F719520,AC3444,Airbus A321,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,2023-01-22,220,165,128.76,21245.40,9,Sin retraso,Completado,False
F719521,AC1656,Airbus A321,MAD,Madrid,40.4983,-3.5676,AGP,Malaga,36.6749,-4.4991,2024-09-19,220,206,134.30,27665.80,78,Trafico Aereo,Completado,False
F719522,AC5007,Airbus A321,MAD,Madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,2023-08-23,220,141,88.31,9452.36,52,Trafico Aereo,Completado,False
F719523,AC5685,Airbus A321,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,2023-02-11,220,190,42.67,8107.30,201,Operativa,Completado,False
F719524,AC7597,Airbus A320,MAD,Madrid,40.4983,-3.5676,NAP,Naples,40.8860,14.2908,2023-04-30,180,114,54.98,6267.72,28,Trafico Aereo,Completado,False
F719525,AC1710,Airbus A321,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,16/10/2023,220,129,164.01,21157.29,133,Tecnica,Completado,False
F719526,AC6205,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,29/04/2023,180,124,119.55,14824.20,13,Sin retraso,Completado,False
F719527,AC9181,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2024-05-12,220,180,105.02,18903.60,7,Sin retraso,Completado,False
F719528,AC5211,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2024-09-15,180,109,43.57,4749.13,11,Sin retraso,Completado,False
F719529,AC4866,Airbus A321,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,24/04/2025,220,172,124.53,21419.16,23,Tecnica,Completado,False
F719530,AC9471,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,4-16-23,220,183,53.19,9733.77,23,Operativa,Cancelado,True
F719531,AC1193,Airbus A321,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,21/03/2025,220,192,148.89,28586.88,13,Sin retraso,Completado,False
F719532,AC4825,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2023-07-13,220,210,37.30,7833.00,89,Meteorologia,Desviado,False
F719533,AC6226,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,05/07/2024,220,170,66.60,11322.00,0,Sin retraso,Completado,False
F719534,AC1203,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2024-08-13,180,150,126.08,18912.00,18,Meteorologia,Desviado,False
F719535,AC2368,Airbus A321,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,20/04/2024,220,151,176.20,26606.20,20,Tecnica,Completado,False
F719536,AC1585,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,21/07/2025,220,174,45.63,7939.62,31,Tecnica,Completado,False
F719537,AC8032,Airbus A320,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,08/07/2024,180,117,130.81,10611.11,8,Sin retraso,Completado,False
F719538,AC9784,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,18/01/2024,180,113,123.12,13912.56,29,Operativa,Completado,False
F719539,AC4388,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LGW,Londres,51.1537,-0.1821,2023-03-31,180,109,168.72,18390.48,26,meteorologia,Completado,False
F719540,AC8739,Airbus A321,BCN,Barcelona,41.2974,2.0833,BER,Berlin,52.3667,13.5033,2024-06-03,220,187,117.59,21989.33,22,Trafico Aereo,Completado,False
F719541,AC1466,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,2023-07-31,180,106,172.53,18288.18,11,Sin retraso,Completado,False
F719542,AC8573,Airbus A320,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,2023-08-03,180,108,153.41,16568.28,12,Sin retraso,Completado,False
F719543,AC4195,Airbus A321,BCN,Barcelona,41.2974,2.0833,MUC,Munich,48.3538,11.7861,2024-09-14,220,121,87.03,10530.63,85,Tecnica,Completado,False
F719544,AC8243,Airbus A321,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,20/03/2024,220,170,94.81,16117.70,8,Sin retraso,Completado,False
F719545,AC9004,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,2024-06-10,220,185,128.41,23755.85,18,operativa,Completado,False
F719546,AC2600,Airbus A321,BCN,Barcelona,41.2974,2.0833,OPO,Oporto,41.2481,-8.6814,2025-08-04,220,212,130.10,27581.20,0,Sin retraso,Completado,False
F719547,AC5238,Airbus A320,MAD,Madrid,40.4983,-3.5676,MUC,Muenchen,48.3538,11.7861,2025-03-23,180,162,175.57,28442.34,3,Sin retraso,Completado,False
F719548,AC8276,Airbus A321,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,24/05/2024,220,140,133.50,18690.00,2,Sin retraso,Completado,False
F719549,AC6349,Airbus A320,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,09/07/2025,180,146,169.72,24779.12,5,Sin retraso,Completado,False
F719550,AC2895,Airbus A321,MAD,Madrid,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,05/06/2023,220,190,123.99,23558.10,19,Tecnica,Completado,False
F719551,AC8389,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2025-09-17,180,121,103.19,12485.99,2,Sin retraso,Completado,False
F719552,AC2376,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,3-28-24,180,154,91.48,14087.92,1,Sin retraso,Completado,False
F719553,AC1814,Airbus A320,BCN,Barcelona,41.2974,2.0833,BER,Berlin,52.3667,13.5033,15/02/2023,180,148,172.75,25567.00,20,meteorologia,Completado,False
F719554,AC7851,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,19/06/2025,220,146,110.73,16166.58,71,Meteorologia,Completado,False
F719555,AC6466,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,9-12-24,220,206,50.24,10349.44,9,Sin retraso,Completado,False
F719556,AC7027,Airbus A320,BCN,Barcelona,41.2974,2.0833,OPO,Oporto,41.2481,-8.6814,2024-09-17,180,132,137.61,18164.52,0,Sin retraso,Completado,False
F719557,AC6754,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,LYON,45.7256,5.0811,11/08/2023,180,104,150.30,15631.20,1,Sin retraso,Completado,False
F719558,AC1644,Airbus A320,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,2025-01-08,180,123,168.07,20672.61,62,Operativa,Completado,False
F719559,AC3809,Airbus A321,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,6-25-23,220,136,117.34,15958.24,5,Sin retraso,Cancelado,True
F719560,AC9252,Airbus A320,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,8-24-25,180,158,46.97,7421.26,1,Sin retraso,Completado,False
F719561,AC3649,Airbus A320,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,2024-10-16,180,124,90.48,11219.52,6,Sin retraso,Completado,False
F719562,AC2986,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,05/08/2025,180,121,47.23,5714.83,17,Meteorologia,Completado,False
F719563,AC7615,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2024-05-23,180,166,156.82,26032.12,4,Sin retraso,Completado,False
F719564,AC4156,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BER,Berlin,52.3667,13.5033,2025-05-23,180,167,145.69,24330.23,0,Sin retraso,Completado,False
F719565,AC1433,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,10/03/2024,180,128,152.44,19512.32,24,Tecnica,Completado,False
F719566,AC8595,Airbus A320,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,27/03/2023,180,112,52.95,5930.40,0,Sin retraso,Completado,False
F719567,AC9611,Airbus A320,LIS,LISBOA,38.7813,-9.1359,NAP,Napoles,40.8860,14.2908,2023-08-16,180,128,84.54,10821.12,67,Operativa,Completado,False
F719568,AC3985,Airbus A320,MAD,Madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,2023-09-26,180,115,56.78,6529.70,10,Sin retraso,Completado,False
F719569,AC9304,Airbus A320,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2025-06-28,180,133,97.66,12988.78,9,Sin retraso,Completado,False
F719570,AC4625,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,12/07/2023,180,112,154.84,17342.08,7,Sin retraso,Completado,False
F719571,AC9666,Airbus A320,LIS,Lisboa,38.7813,-9.1359,AGP,Malaga,36.6749,-4.4991,25/02/2025,180,100,123.55,12355.00,8,Sin retraso,Completado,False
F719572,AC2993,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,2025-04-15,180,145,111.19,16122.55,4,Sin retraso,Completado,False
